"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue 1","dataValue 2","dataYear","dataNote","dataSource","seriesDescription","dataValue 3","dataValue 4","dataValue"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,235,"TUN","Tunisia",,,2023,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,235,"TUN","Tunisia",,,2024,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,237,"TUV","Tuvalu",,,2015,"","","International landing points",,,"Satellite"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,238,"TZA","Tanzania","Satellite","Submarine cable",2017,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,238,"TZA","Tanzania","Satellite","Submarine cable",2018,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,238,"TZA","Tanzania","Submarine cable","Satellite",2019,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,238,"TZA","Tanzania","Fibre","Satellite",2020,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,238,"TZA","Tanzania",,,2021,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,238,"TZA","Tanzania",,,2022,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,238,"TZA","Tanzania",,,2023,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,239,"ARE","United Arab Emirates","Fibre","Submarine cable",2015,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,239,"ARE","United Arab Emirates","Satellite","Submarine cable",2016,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,239,"ARE","United Arab Emirates","Fibre","Satellite",2017,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,239,"ARE","United Arab Emirates","Fibre","Submarine cable",2018,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,239,"ARE","United Arab Emirates","Submarine cable","Satellite",2019,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,239,"ARE","United Arab Emirates","Satellite","Submarine cable",2020,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,239,"ARE","United Arab Emirates","Satellite","Submarine cable",2021,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,239,"ARE","United Arab Emirates","Fibre","Submarine cable",2022,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,239,"ARE","United Arab Emirates","Fibre","Submarine cable",2023,"4 International landing stations","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,239,"ARE","United Arab Emirates","Fibre","Submarine cable",2024,"4 International landing stations","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,240,"UGA","Uganda",,,2018,"","","International landing points",,,"Other"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,240,"UGA","Uganda",,,2019,"","","International landing points",,,"Other"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,240,"UGA","Uganda",,,2020,"","","International landing points",,,"Other"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,240,"UGA","Uganda",,,2021,"","","International landing points",,,"Other"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,242,"URY","Uruguay","Other","Fibre",2021,"","","International landing points","Submarine cable","Satellite",
20631,"tpInternetConn_NumberLandingStations","International landing points",,,242,"URY","Uruguay","Submarine cable","Satellite",2022,"","","International landing points","Other","Fibre",
20631,"tpInternetConn_NumberLandingStations","International landing points",,,242,"URY","Uruguay","Fibre","Other",2023,"","","International landing points","Submarine cable","Satellite",
20631,"tpInternetConn_NumberLandingStations","International landing points",,,244,"USA","United States","Satellite","Submarine cable",2015,"87 cable landing points in the 50 U.S. states; total including U.S. territories is 101.","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,244,"USA","United States","Satellite","Submarine cable",2016,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,244,"USA","United States","Satellite","Submarine cable",2017,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,244,"USA","United States","Satellite","Submarine cable",2018,"There were 16571 registered/licensed satellite earth stations as of 10/1/18.  Receive-only earth stations need not be registered or licensed if they are willing to accept interference,","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,244,"USA","United States","Submarine cable","Satellite",2021,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,244,"USA","United States","Submarine cable","Satellite",2022,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,244,"USA","United States","Submarine cable","Satellite",2023,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,244,"USA","United States","Satellite","Submarine cable",2024,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,245,"UZB","Uzbekistan","Fibre","Satellite",2018,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,245,"UZB","Uzbekistan","Satellite","Fibre",2019,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,245,"UZB","Uzbekistan",,,2022,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,245,"UZB","Uzbekistan",,,2023,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,245,"UZB","Uzbekistan",,,2024,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,246,"VCT","Saint Vincent and the Grenadines",,,2015,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,246,"VCT","Saint Vincent and the Grenadines",,,2016,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,246,"VCT","Saint Vincent and the Grenadines",,,2017,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,246,"VCT","Saint Vincent and the Grenadines",,,2018,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,246,"VCT","Saint Vincent and the Grenadines",,,2021,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,246,"VCT","Saint Vincent and the Grenadines",,,2022,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,246,"VCT","Saint Vincent and the Grenadines",,,2023,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,246,"VCT","Saint Vincent and the Grenadines",,,2024,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,247,"VEN","Venezuela","Fibre","Submarine cable",2015,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,247,"VEN","Venezuela","Fibre","Satellite",2017,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,247,"VEN","Venezuela","Fibre","Submarine cable",2018,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,247,"VEN","Venezuela","Satellite","Submarine cable",2019,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,250,"VNM","Viet Nam","Satellite","Submarine cable",2015,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,250,"VNM","Viet Nam","Satellite","Submarine cable",2016,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,250,"VNM","Viet Nam","Satellite","Submarine cable",2017,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,250,"VNM","Viet Nam","Satellite","Submarine cable",2018,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,250,"VNM","Viet Nam","Fibre","Submarine cable",2019,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,250,"VNM","Viet Nam","Fibre","Satellite",2020,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,250,"VNM","Viet Nam","Satellite","Submarine cable",2021,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,251,"VUT","Vanuatu","Satellite","Submarine cable",2017,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,251,"VUT","Vanuatu","Satellite","Submarine cable",2018,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,251,"VUT","Vanuatu","Submarine cable","Satellite",2019,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,256,"SRB","Serbia",,,2017,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,256,"SRB","Serbia",,,2018,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,256,"SRB","Serbia",,,2019,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,256,"SRB","Serbia",,,2020,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,257,"COD","Dem. Rep. of the Congo","Fibre","Satellite",2015,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,257,"COD","Dem. Rep. of the Congo",,,2016,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,257,"COD","Dem. Rep. of the Congo","Fibre","Submarine cable",2017,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,257,"COD","Dem. Rep. of the Congo","Fibre","Satellite",2018,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,257,"COD","Dem. Rep. of the Congo","Satellite","Submarine cable",2019,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,257,"COD","Dem. Rep. of the Congo","Fibre","Satellite",2020,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,257,"COD","Dem. Rep. of the Congo","Fibre","Submarine cable",2021,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,257,"COD","Dem. Rep. of the Congo","Fibre","Satellite",2022,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,257,"COD","Dem. Rep. of the Congo","Fibre","Submarine cable",2023,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,257,"COD","Dem. Rep. of the Congo","Fibre","Satellite",2024,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,259,"ZMB","Zambia","Fibre","Satellite",2020,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,259,"ZMB","Zambia","Fibre","Satellite",2021,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,259,"ZMB","Zambia","Satellite","Fibre",2022,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,259,"ZMB","Zambia","Fibre","Satellite",2023,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,259,"ZMB","Zambia","Fibre","Satellite",2024,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,260,"ZWE","Zimbabwe","Fibre","Satellite",2015,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,260,"ZWE","Zimbabwe",,,2018,"Zimbabwe is a landlocked country, so it is connected to the submarine cables via coastal countries like South Africa and Mozambique.","","International landing points",,,"Satellite"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,260,"ZWE","Zimbabwe",,,2019,"Zimbabwe is a landlocked country, so it is connected to the submarine cables via coastal countries like South Africa and Mozambique.","","International landing points",,,"Satellite"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,260,"ZWE","Zimbabwe","Fibre","Satellite",2020,"Zimbabwe is a landlocked country, so it is connected to the submarine cables via coastal countries like South Africa and Mozambique. Connection to these transit countries is through fibre.","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,260,"ZWE","Zimbabwe","Fibre","Satellite",2021,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,260,"ZWE","Zimbabwe","Satellite","Fibre",2022,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,260,"ZWE","Zimbabwe","Fibre","Satellite",2023,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,260,"ZWE","Zimbabwe","Fibre","Satellite",2024,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,274,"MDA","Moldova",,,2016,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,274,"MDA","Moldova",,,2017,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,274,"MDA","Moldova",,,2018,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,274,"MDA","Moldova",,,2019,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,274,"MDA","Moldova",,,2020,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,274,"MDA","Moldova",,,2021,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,274,"MDA","Moldova",,,2022,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,274,"MDA","Moldova",,,2023,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,274,"MDA","Moldova",,,2024,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,275,"BIH","Bosnia and Herzegovina",,,2016,"data not available","","International landing points",,,"Other"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,275,"BIH","Bosnia and Herzegovina",,,2017,"data not available","","International landing points",,,"Other"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,275,"BIH","Bosnia and Herzegovina",,,2019,"data not available","","International landing points",,,"Other"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,275,"BIH","Bosnia and Herzegovina",,,2020,"","","International landing points",,,"Other"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,275,"BIH","Bosnia and Herzegovina",,,2021,"","","International landing points",,,"Other"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,275,"BIH","Bosnia and Herzegovina",,,2022,"","","International landing points",,,"Other"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,276,"GEO","Georgia","Fibre","Submarine cable",2015,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,276,"GEO","Georgia","Fibre","Submarine cable",2016,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,276,"GEO","Georgia","Fibre","Submarine cable",2017,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,276,"GEO","Georgia","Submarine cable","Fibre",2018,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,276,"GEO","Georgia",,,2020,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,276,"GEO","Georgia",,,2021,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,276,"GEO","Georgia",,,2022,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,277,"KAZ","Kazakhstan",,,2023,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,280,"KGZ","Kyrgyzstan","Satellite","Fibre",2019,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,280,"KGZ","Kyrgyzstan","Fibre","Satellite",2023,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,281,"SVK","Slovakia",,,2018,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,281,"SVK","Slovakia",,,2019,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,281,"SVK","Slovakia",,,2020,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,281,"SVK","Slovakia",,,2021,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,281,"SVK","Slovakia",,,2022,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,281,"SVK","Slovakia",,,2023,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,281,"SVK","Slovakia",,,2024,"","","International landing points",,,"Fibre"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,285,"ERI","Eritrea",,,2021,"","","International landing points",,,"Satellite"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,302,"TLS","Timor-Leste",,,2020,"","","International landing points",,,"Satellite"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,316,"MNE","Montenegro","Other","Fibre",2017,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,316,"MNE","Montenegro","Fibre","Other",2018,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,316,"MNE","Montenegro","Fibre","Other",2019,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,316,"MNE","Montenegro","Satellite","Other",2020,"International landing stations - Other: 3 - Microwave links and 3 - MSS CGC stations. Total: 6.","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,316,"MNE","Montenegro","Satellite","Other",2021,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,316,"MNE","Montenegro","Other","Fibre",2022,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,321,"SSD","South Sudan",,,2016,"","","International landing points",,,"Other"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,321,"SSD","South Sudan",,,2017,"","","International landing points",,,"Other"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,321,"SSD","South Sudan","Other","Satellite",2018,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,321,"SSD","South Sudan","Fibre","Satellite",2019,"","","International landing points",,,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,321,"SSD","South Sudan","Fibre","Satellite",2020,"","","International landing points","Submarine cable",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,321,"SSD","South Sudan","Submarine cable","Satellite",2021,"","","International landing points","Fibre",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,321,"SSD","South Sudan","Fibre","Submarine cable",2022,"","","International landing points","Satellite",,
20631,"tpInternetConn_NumberLandingStations","International landing points",,,321,"SSD","South Sudan",,,2023,"","","International landing points",,,"Submarine cable"
20631,"tpInternetConn_NumberLandingStations","International landing points",,,321,"SSD","South Sudan",,,2024,"","","International landing points",,,"Submarine cable"
