"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4","dataValue 5","dataValue 6","dataValue 7","dataValue 8","dataValue 9","dataValue 10","dataValue 11"
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,260,"ZWE","Zimbabwe","Broadband",2022,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2005,"","","","Fax","Dial-up or unspecified Internet access",,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,274,"MDA","Moldova",,2006,"","","","Dial-up or unspecified Internet access","Fax",,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,274,"MDA","Moldova","Fax",2008,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,274,"MDA","Moldova","Dial-up or unspecified Internet access",2017,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,274,"MDA","Moldova","Dial-up or unspecified Internet access",2018,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,274,"MDA","Moldova","Dial-up or unspecified Internet access",2019,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,274,"MDA","Moldova","Dial-up or unspecified Internet access",2020,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,274,"MDA","Moldova","Dial-up or unspecified Internet access",2021,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,274,"MDA","Moldova","Dial-up or unspecified Internet access",2022,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,275,"BIH","Bosnia and Herzegovina",,2006,"","","","Dial-up or unspecified Internet access","Fax",,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,275,"BIH","Bosnia and Herzegovina",,2007,"","","","Dial-up or unspecified Internet access","Fax",,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,275,"BIH","Bosnia and Herzegovina",,2008,"","","","Fax","Dial-up or unspecified Internet access",,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,275,"BIH","Bosnia and Herzegovina","Dial-up or unspecified Internet access",2009,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,275,"BIH","Bosnia and Herzegovina","Dial-up or unspecified Internet access",2010,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,275,"BIH","Bosnia and Herzegovina","Dial-up or unspecified Internet access",2011,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,275,"BIH","Bosnia and Herzegovina",,2012,"","","","Broadband","Dial-up or unspecified Internet access",,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,275,"BIH","Bosnia and Herzegovina",,2013,"","","","Dial-up or unspecified Internet access","Broadband",,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,275,"BIH","Bosnia and Herzegovina",,2014,"","","","Dial-up or unspecified Internet access","Broadband",,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,275,"BIH","Bosnia and Herzegovina",,2018,"","","","Dial-up or unspecified Internet access","Broadband",,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,275,"BIH","Bosnia and Herzegovina",,2019,"","","","Dial-up or unspecified Internet access","Broadband",,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,275,"BIH","Bosnia and Herzegovina",,2020,"","","","Dial-up or unspecified Internet access","Broadband",,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,275,"BIH","Bosnia and Herzegovina",,2021,"","","","Dial-up or unspecified Internet access","Broadband",,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,275,"BIH","Bosnia and Herzegovina",,2022,"","","","Dial-up or unspecified Internet access","Broadband",,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,275,"BIH","Bosnia and Herzegovina","Broadband",2024,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,277,"KAZ","Kazakhstan","Broadband",2009,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,277,"KAZ","Kazakhstan","Broadband",2010,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,277,"KAZ","Kazakhstan","Broadband",2013,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,280,"KGZ","Kyrgyzstan",,2000,"","","","Fax","Email","Data transmission","Internet",,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,280,"KGZ","Kyrgyzstan",,2001,"","","","Email","Fax","Data transmission","Internet",,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,280,"KGZ","Kyrgyzstan",,2002,"","","","Fax","Email","Data transmission","Internet",,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,281,"SVK","Slovakia","Fax",2000,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,281,"SVK","Slovakia","Fax",2001,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,281,"SVK","Slovakia",,2002,"","","","Fax","Data transmission","Internet",,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,281,"SVK","Slovakia",,2003,"","","","Internet","Fax",,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,281,"SVK","Slovakia","Fax",2004,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,281,"SVK","Slovakia","Fax",2005,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,281,"SVK","Slovakia",,2007,"","","","Fax","Dial-up or unspecified Internet access",,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,281,"SVK","Slovakia",,2008,"","","","Dial-up or unspecified Internet access","Fax",,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,281,"SVK","Slovakia","Dial-up or unspecified Internet access",2009,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,281,"SVK","Slovakia","Dial-up or unspecified Internet access",2010,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,281,"SVK","Slovakia","Dial-up or unspecified Internet access",2011,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,283,"MKD","North Macedonia","Fax",2004,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,283,"MKD","North Macedonia",,2005,"","","","Fax","Dial-up or unspecified Internet access",,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,283,"MKD","North Macedonia","Broadband",2014,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,283,"MKD","North Macedonia","Broadband",2015,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,283,"MKD","North Macedonia","Broadband",2016,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,283,"MKD","North Macedonia","Broadband",2017,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,283,"MKD","North Macedonia","Broadband",2018,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,283,"MKD","North Macedonia","Broadband",2019,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,283,"MKD","North Macedonia","Broadband",2020,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,283,"MKD","North Macedonia","Broadband",2021,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,283,"MKD","North Macedonia","Broadband",2022,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,285,"ERI","Eritrea","Internet",2001,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,302,"TLS","Timor-Leste","Broadband",2014,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,308,"PSE","State of Palestine",,2018,"","","","Broadband","Dial-up or unspecified Internet access",,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,308,"PSE","State of Palestine",,2019,"","","","Dial-up or unspecified Internet access","Broadband",,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,308,"PSE","State of Palestine",,2020,"","","","Dial-up or unspecified Internet access","Broadband",,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,308,"PSE","State of Palestine",,2021,"","","","Broadband","Dial-up or unspecified Internet access",,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,308,"PSE","State of Palestine","Broadband",2024,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,316,"MNE","Montenegro",,2007,"","","","Dial-up or unspecified Internet access","Fax",,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,316,"MNE","Montenegro","Broadband",2013,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,316,"MNE","Montenegro","Broadband",2014,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,316,"MNE","Montenegro","Broadband",2015,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,316,"MNE","Montenegro","Broadband",2016,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,316,"MNE","Montenegro","Broadband",2017,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,316,"MNE","Montenegro","Broadband",2018,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,316,"MNE","Montenegro","Broadband",2019,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,316,"MNE","Montenegro","Broadband",2020,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,316,"MNE","Montenegro","Broadband",2021,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,316,"MNE","Montenegro","Broadband",2022,"","","",,,,,,,,,,,
2802,"trUS_DataServices","Data services part of UAS definition","trUSAdopted",,321,"SSD","South Sudan","Broadband",2018,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,6,"AFG","Afghanistan","Some telecommunications operators",2004,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,6,"AFG","Afghanistan","None because obligations are allocated on a competitive basis",2005,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,6,"AFG","Afghanistan",,2014,"","","","Mobile operators","Mobile operators with significant market power/dominance",,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,6,"AFG","Afghanistan","Mobile operators",2018,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,6,"AFG","Afghanistan","Mobile operators",2019,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,6,"AFG","Afghanistan","Mobile operators",2020,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,6,"AFG","Afghanistan","Mobile operators",2021,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,7,"ZAF","South Africa",,2003,"","","","All operators","Some telecommunications operators",,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,7,"ZAF","South Africa","All operators",2004,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,7,"ZAF","South Africa","All network/facilities-based operators",2015,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,7,"ZAF","South Africa","All network/facilities-based operators",2016,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,7,"ZAF","South Africa","All network/facilities-based operators",2017,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,7,"ZAF","South Africa","All network/facilities-based operators",2018,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,7,"ZAF","South Africa","All network/facilities-based operators",2019,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,7,"ZAF","South Africa","All network/facilities-based operators",2020,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,7,"ZAF","South Africa","All network/facilities-based operators",2021,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,7,"ZAF","South Africa","All network/facilities-based operators",2022,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,7,"ZAF","South Africa",,2024,"","","","Incumbent fixed line operator(s)","Mobile operators",,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,8,"AGO","Angola","None because obligations are allocated on a competitive basis",2003,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,8,"AGO","Angola","None because obligations are allocated on a competitive basis",2004,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,8,"AGO","Angola","Fixed-line operators",2007,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,8,"AGO","Angola","Fixed-line operators",2008,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,8,"AGO","Angola","All operators",2020,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,8,"AGO","Angola","All operators",2021,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,10,"ALB","Albania","All operators",2003,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,10,"ALB","Albania","Incumbent fixed line operator(s)",2005,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,10,"ALB","Albania",,2006,"","","","Mobile operators","Mobile operators with significant market power/dominance","Fixed-line operators with significant market power/dominance","Incumbent fixed line operator(s)","Fixed-line operators",,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,10,"ALB","Albania","None of the above",2014,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,10,"ALB","Albania","None of the above",2015,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,10,"ALB","Albania","None of the above",2016,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,10,"ALB","Albania","None of the above",2017,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,10,"ALB","Albania","None of the above",2018,"","","",,,,,,,,,,,
2805,"trUS_Obligation","Operators under obligation to provide UAS",,,10,"ALB","Albania","None of the above",2019,"","","",,,,,,,,,,,
