"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4","dataValue 5","dataValue 6"
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,29,"BDI","Burundi","President/Head of State",2019,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,29,"BDI","Burundi","President/Head of State",2020,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,29,"BDI","Burundi","President/Head of State",2021,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,29,"BDI","Burundi","President/Head of State",2022,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,30,"BEL","Belgium","None of the above, ",2000,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,30,"BEL","Belgium","None of the above, ",2001,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,30,"BEL","Belgium","None of the above, ",2003,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,30,"BEL","Belgium","None of the above, ",2007,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,30,"BEL","Belgium","None of the above, ",2008,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,30,"BEL","Belgium","None of the above, ",2009,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,30,"BEL","Belgium","None of the above, ",2010,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,30,"BEL","Belgium",,2012,"","","","Sector Minister","Government",,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,30,"BEL","Belgium",,2013,"","","","Sector Minister","Government",,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,30,"BEL","Belgium","Government",2014,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,30,"BEL","Belgium","Government",2015,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,30,"BEL","Belgium","Government",2016,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,30,"BEL","Belgium","Government",2017,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,30,"BEL","Belgium","Government",2018,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,30,"BEL","Belgium","Government",2019,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,30,"BEL","Belgium","President/Head of State",2020,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,30,"BEL","Belgium","President/Head of State",2021,"","","",,,,,,
11767,"trRA_WhoAppointsMembers","Who appoints the members and the Head?",,,30,"BEL","Belgium","President/Head of State",2022,"","","",,,,,,
