"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2"
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,245,"UZB","Uzbekistan","Regulation",2018,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,245,"UZB","Uzbekistan","Commercial agreements",2024,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,247,"VEN","Venezuela","Regulation",2019,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,247,"VEN","Venezuela","Both",2023,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,250,"VNM","Viet Nam","Regulation",2020,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,250,"VNM","Viet Nam","Regulation",2021,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,251,"VUT","Vanuatu","Regulation",2018,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,256,"SRB","Serbia","Commercial agreements",2020,"Not regulated","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,257,"COD","Dem. Rep. of the Congo","Regulation",2018,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,257,"COD","Dem. Rep. of the Congo","Regulation",2019,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,257,"COD","Dem. Rep. of the Congo","Regulation",2023,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,257,"COD","Dem. Rep. of the Congo","Regulation",2024,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,259,"ZMB","Zambia","Regulation",2024,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,260,"ZWE","Zimbabwe","Regulation",2018,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,274,"MDA","Moldova","Commercial agreements",2019,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,274,"MDA","Moldova","Regulation",2021,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,274,"MDA","Moldova","Regulation",2022,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,274,"MDA","Moldova","Regulation",2023,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,274,"MDA","Moldova","Regulation",2024,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,275,"BIH","Bosnia and Herzegovina","Commercial agreements",2022,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,275,"BIH","Bosnia and Herzegovina","Commercial agreements",2023,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,275,"BIH","Bosnia and Herzegovina","Commercial agreements",2024,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,277,"KAZ","Kazakhstan","Both",2023,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,280,"KGZ","Kyrgyzstan","Both",2019,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,280,"KGZ","Kyrgyzstan","Both",2023,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,281,"SVK","Slovakia","Commercial agreements",2018,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,281,"SVK","Slovakia","Both",2019,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,285,"ERI","Eritrea","Regulation",2021,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,302,"TLS","Timor-Leste","Regulation",2020,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,316,"MNE","Montenegro","Both",2019,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,316,"MNE","Montenegro","Both",2020,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
24745,"TPInfrastructureSharing_Based","Spectrum sharing based on comercial agreement or regulatory mandate",,,316,"MNE","Montenegro","Both",2022,"","","”Spectrum sharing”: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,6,"AFG","Afghanistan","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,7,"ZAF","South Africa","Mainly in the Mobile on technology neutral basis and in Low, Medium and High Bands. ",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,10,"ALB","Albania","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,11,"DZA","Algeria","la bande des 3500 MHz",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,16,"ARG","Argentina","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,17,"ARM","Armenia","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,18,"SAU","Saudi Arabia","600MHz, 700MHz, 800MHz, 1500MHz,1800MHz, 2100MHz,2300MHz, 2600 MHz, 3.5 GHz, 6GHz, 26GHz",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,23,"AUS","Australia","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,25,"AZE","Azerbaijan","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,27,"BRA","Brazil","3300 - 3400 MHz from ENG to MOBILE and 3625 - 3700 MHz from FSS to MOBILE",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,28,"BHS","Bahamas","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,29,"BDI","Burundi","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,30,"BEL","Belgium","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,31,"BEN","Benin","Bande des 900MHz, 1800 MHz",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,33,"BFA","Burkina Faso","790-862 MHz",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,37,"BLR","Belarus","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,39,"BOL","Bolivia (Plurinational State of)","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,42,"MMR","Myanmar","No",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,43,"BRN","Brunei Darussalam","900-910 MHz/ 945 - 955 MHz",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,45,"BGR","Bulgaria","In 700 MHz, 3.6 GHz.",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,48,"KHM","Cambodia","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,49,"CHL","Chile","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,50,"CHN","China","The frequency bands of 900MHz, 1700/1800MHz, 1900/2100MHz, 2600MHz had been refarmed to 4G/5G.",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,53,"COL","Colombia","Banda de 1900 MHZ en el año 2019",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,54,"LKA","Sri Lanka","850MHz, 900MHz, 1800MHz, 2100MHz",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,57,"COG","Congo (Rep. of the)","694 - 790 Mhz / 790 - 862 Mhz",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,59,"CPV","Cabo Verde","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,62,"CRI","Costa Rica","Las bandas de 1900/2100 MHz y las de 1800 MHz con el concurso del 2017",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,66,"CYP","Cyprus","700MHz",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,67,"DEU","Germany","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,72,"DOM","Dominican Rep.","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,73,"ESP","Spain","La banda de 3,5 GHz, La banda de 700 MHz, la banda de 26 GHz",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,74,"EGY","Egypt","900 / 1800 /2100 MHz",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,75,"ECU","Ecuador","3300 – 3400 MHz, 3400 – 3600 MHz 77 – 88 MHz (FM extendida) 902 – 915 MHz / 940 – 960 MHz",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,76,"EST","Estonia","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,78,"FRA","France","Bande 3,4- 3,8 GHz ; bande 26 GHz; bande 1,4 GHz",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,84,"GBR","United Kingdom","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,85,"GAB","Gabon","1800 MHz",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,90,"GHA","Ghana","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,94,"GNQ","Equatorial Guinea","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,95,"GRC","Greece",": Spectrum in the 3,4 – 3,8 GHz band and 700 MHz has been refarmed",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,96,"GRD","Grenada","700MHz band allocated for UHF TV service was refarmed for Wireless broadband  services",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,98,"GTM","Guatemala","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,103,"HKG","Hong Kong, China","617 – 652 MHz, 663 – 698, 703 – 748 MHz, 758 – 803 MHz, 3.3 – 3.6 GHz, 4.8 – 4.96 GHz.",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,105,"HUN","Hungary","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,107,"HRV","Croatia","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,113,"IND","India","500 MHz, 600 Mhz, 3300 - 3670 Mhz",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,114,"IDN","Indonesia","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,115,"IRL","Ireland","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,116,"IRN","Iran (Islamic Republic of)","3500 MHz",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,117,"IRQ","Iraq","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,119,"ISR","Israel","2600 Mhz and 700 Mhz.",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,125,"KEN","Kenya","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,130,"KWT","Kuwait","900 MHz-2.1 MHz -2.3 GHz– 3.5GHz",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,136,"LIE","Liechtenstein","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,138,"LTU","Lithuania","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,139,"LUX","Luxembourg","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,140,"LVA","Latvia","1,5 GHz, 700 MHz",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,142,"MUS","Mauritius","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,147,"MEX","Mexico","Las bandas de 400 MHz (470 – 512 MHz),  600 MHz ( 614 – 698 MHz),  800 MHz (806-824 / 851-869 MHz)  y de 3.5 GHz (3 450 – 3 600 MHz), ",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,151,"MLT","Malta","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,152,"MNG","Mongolia","Band#  n28, n7, n40, n42, n43, 2700-2900Mhz",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,155,"MAR","Morocco","700 MHZ ; 3.5 GHZ",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,161,"MWI","Malawi","2300MHz, ",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,163,"NIC","Nicaragua","700 MHz, Banda AWS ",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,170,"NOR","Norway","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,173,"NZL","New Zealand","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,176,"OMN","Oman","IMT BANDS ",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,182,"PAK","Pakistan","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,189,"PAN","Panama","Banda 1427-1518 MHz",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,191,"PRT","Portugal","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,193,"PER","Peru","- En 2019, se realizó el reordenamiento de las bandas de 2.3 GHz y 2.5 GHz. -Actualmente esta pendiente la reorganización de la banda de 3.5 GHz.",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,200,"ROU","Romania","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,201,"RWA","Rwanda","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,202,"RUS","Russian Federation","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,203,"SWE","Sweden","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,205,"SDN","Sudan","850 MHz, 800 MHz, 700 MHz, 2.6 GHz",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,206,"SEN","Senegal","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,207,"SYC","Seychelles","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,212,"WSM","Samoa","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,214,"SGP","Singapore","C-band, 3.4-3.7GHz, have been refarmed from Fixed Satellite Service (space-to-Earth) to Mobile Service",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,217,"SLE","Sierra Leone","88 - 108 MHz",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,218,"STP","Sao Tome and Principe","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,220,"SUR","Suriname","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,221,"SVN","Slovenia","",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
34301,"trSpectrumRefarmed","Bands used forr spectrum refarming",,,224,"SYR","Syrian Arab Republic","700 MHz",2022,"","","Spectrum sharing: refers to two or more radiocommunication services effectively using the same frequency band. (ITU-R SM 1132-2).",,
