"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4"
12071,"trRelationWCompAuthDefined","Definition of competition",,,38,"BLZ","Belize","Telecom/ICT law",2014,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,38,"BLZ","Belize","Telecom/ICT law",2016,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,38,"BLZ","Belize","Telecom/ICT law",2018,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,38,"BLZ","Belize","Telecom/ICT law",2019,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,39,"BOL","Bolivia (Plurinational State of)","Telecom/ICT law",2019,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,39,"BOL","Bolivia (Plurinational State of)","Telecom/ICT law",2022,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,40,"BWA","Botswana","Both",2012,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,40,"BWA","Botswana","Both",2013,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,40,"BWA","Botswana","General competition law",2019,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,40,"BWA","Botswana","General competition law",2020,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,40,"BWA","Botswana","General competition law",2021,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,40,"BWA","Botswana","General competition law",2022,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,40,"BWA","Botswana","Both",2024,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,41,"BRB","Barbados","Both",2013,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,41,"BRB","Barbados","Both",2014,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,42,"MMR","Myanmar","Telecom/ICT law",2012,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,42,"MMR","Myanmar","Both",2015,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,42,"MMR","Myanmar","Both",2017,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,42,"MMR","Myanmar","Both",2018,"","","",,,,
12071,"trRelationWCompAuthDefined","Definition of competition",,,42,"MMR","Myanmar","Both",2019,"","","",,,,
