"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3"
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,244,"USA","United States","No restriction (100%)",2022,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,246,"VCT","Saint Vincent and the Grenadines","No restriction (100%)",2000,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,246,"VCT","Saint Vincent and the Grenadines","No restriction (100%)",2001,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,246,"VCT","Saint Vincent and the Grenadines","No restriction (100%)",2012,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,247,"VEN","Venezuela","No restriction (100%)",2005,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,247,"VEN","Venezuela","No restriction (100%)",2008,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,247,"VEN","Venezuela","No restriction (100%)",2015,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,250,"VNM","Viet Nam","Minority interest (1%-49%)",2011,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,250,"VNM","Viet Nam","Minority interest (1%-49%)",2012,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,250,"VNM","Viet Nam","Minority interest (1%-49%)",2018,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,250,"VNM","Viet Nam","Minority interest (1%-49%)",2019,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,250,"VNM","Viet Nam","Minority interest (1%-49%)",2020,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,250,"VNM","Viet Nam","Minority interest (1%-49%)",2021,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,251,"VUT","Vanuatu","Controlling interest (51%-99%)",2008,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,251,"VUT","Vanuatu","No restriction (100%)",2011,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,251,"VUT","Vanuatu","No restriction (100%)",2012,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,255,"YEM","Yemen","No foreign ownership allowed",2002,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,256,"SRB","Serbia","No restriction (100%)",2006,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,256,"SRB","Serbia","No restriction (100%)",2007,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,256,"SRB","Serbia","No restriction (100%)",2008,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,256,"SRB","Serbia","No restriction (100%)",2009,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,257,"COD","Dem. Rep. of the Congo","Controlling interest (51%-99%)",2009,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,257,"COD","Dem. Rep. of the Congo","Controlling interest (51%-99%)",2010,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,257,"COD","Dem. Rep. of the Congo","Controlling interest (51%-99%)",2011,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,257,"COD","Dem. Rep. of the Congo","Controlling interest (51%-99%)",2015,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,259,"ZMB","Zambia","Controlling interest (51%-99%)",2004,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,259,"ZMB","Zambia","Controlling interest (51%-99%)",2005,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,260,"ZWE","Zimbabwe","Minority interest (1%-49%)",2001,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,260,"ZWE","Zimbabwe","Minority interest (1%-49%)",2005,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,260,"ZWE","Zimbabwe","Minority interest (1%-49%)",2009,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,260,"ZWE","Zimbabwe","Minority interest (1%-49%)",2010,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,260,"ZWE","Zimbabwe","Minority interest (1%-49%)",2011,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,260,"ZWE","Zimbabwe","Minority interest (1%-49%)",2012,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,260,"ZWE","Zimbabwe","Minority interest (1%-49%)",2013,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,260,"ZWE","Zimbabwe","Minority interest (1%-49%)",2014,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,274,"MDA","Moldova","No restriction (100%)",2000,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,274,"MDA","Moldova","Controlling interest (51%-99%)",2002,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,274,"MDA","Moldova","No restriction (100%)",2004,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,274,"MDA","Moldova","No restriction (100%)",2005,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,274,"MDA","Moldova","No restriction (100%)",2006,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,274,"MDA","Moldova","No restriction (100%)",2007,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,274,"MDA","Moldova","No restriction (100%)",2008,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,274,"MDA","Moldova","No restriction (100%)",2009,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,274,"MDA","Moldova","No restriction (100%)",2010,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,274,"MDA","Moldova","No restriction (100%)",2011,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,274,"MDA","Moldova","No restriction (100%)",2012,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,275,"BIH","Bosnia and Herzegovina","No restriction (100%)",2001,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,275,"BIH","Bosnia and Herzegovina","No restriction (100%)",2008,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,275,"BIH","Bosnia and Herzegovina","No restriction (100%)",2009,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,275,"BIH","Bosnia and Herzegovina","No restriction (100%)",2010,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,275,"BIH","Bosnia and Herzegovina","No restriction (100%)",2011,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,275,"BIH","Bosnia and Herzegovina","No restriction (100%)",2012,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,275,"BIH","Bosnia and Herzegovina","No restriction (100%)",2013,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,275,"BIH","Bosnia and Herzegovina","No restriction (100%)",2014,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,275,"BIH","Bosnia and Herzegovina","No restriction (100%)",2018,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,275,"BIH","Bosnia and Herzegovina","No restriction (100%)",2019,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,275,"BIH","Bosnia and Herzegovina","No restriction (100%)",2020,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,275,"BIH","Bosnia and Herzegovina","No restriction (100%)",2021,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,275,"BIH","Bosnia and Herzegovina","No restriction (100%)",2022,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,276,"GEO","Georgia","No restriction (100%)",2001,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,276,"GEO","Georgia","No restriction (100%)",2002,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,276,"GEO","Georgia","No restriction (100%)",2007,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,276,"GEO","Georgia","No restriction (100%)",2009,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,276,"GEO","Georgia","No restriction (100%)",2010,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,276,"GEO","Georgia","No restriction (100%)",2011,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,276,"GEO","Georgia","No restriction (100%)",2012,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,277,"KAZ","Kazakhstan","No restriction (100%)",2009,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,277,"KAZ","Kazakhstan","No restriction (100%)",2010,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,277,"KAZ","Kazakhstan","No restriction (100%)",2013,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,280,"KGZ","Kyrgyzstan","Minority interest (1%-49%)",2001,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,280,"KGZ","Kyrgyzstan","Minority interest (1%-49%)",2002,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,280,"KGZ","Kyrgyzstan","No restriction (100%)",2004,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,280,"KGZ","Kyrgyzstan","No restriction (100%)",2005,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,281,"SVK","Slovakia","No restriction (100%)",2002,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,281,"SVK","Slovakia","No restriction (100%)",2010,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,281,"SVK","Slovakia","No restriction (100%)",2011,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,281,"SVK","Slovakia","No restriction (100%)",2012,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,308,"PSE","State of Palestine","Minority interest (1%-49%)",2018,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,308,"PSE","State of Palestine","Minority interest (1%-49%)",2019,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,308,"PSE","State of Palestine","Minority interest (1%-49%)",2020,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,308,"PSE","State of Palestine","Minority interest (1%-49%)",2021,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,316,"MNE","Montenegro","No restriction (100%)",2006,"","","",,,
12978,"trPS_FBO","Allowed foreign ownership in facilities-based operators",,,316,"MNE","Montenegro","No restriction (100%)",2007,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,6,"AFG","Afghanistan","No restriction (100%)",2005,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,7,"ZAF","South Africa","Controlling interest (51%-99%)",2020,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,7,"ZAF","South Africa","Controlling interest (51%-99%)",2021,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,7,"ZAF","South Africa","Controlling interest (51%-99%)",2022,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,7,"ZAF","South Africa","Controlling interest (51%-99%)",2024,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,8,"AGO","Angola","50%",2001,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,10,"ALB","Albania","Controlling interest (51%-99%)",2000,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,10,"ALB","Albania","No restriction (100%)",2024,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,11,"DZA","Algeria","Minority interest (1%-49%)",2017,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,11,"DZA","Algeria","Minority interest (1%-49%)",2018,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,11,"DZA","Algeria","Minority interest (1%-49%)",2019,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,11,"DZA","Algeria","Minority interest (1%-49%)",2020,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,11,"DZA","Algeria","Minority interest (1%-49%)",2021,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,11,"DZA","Algeria","Minority interest (1%-49%)",2022,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,14,"AND","Andorra","No foreign ownership allowed",2016,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,16,"ARG","Argentina","No restriction (100%)",2000,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,16,"ARG","Argentina","No restriction (100%)",2001,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,16,"ARG","Argentina","No restriction (100%)",2003,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,16,"ARG","Argentina","No restriction (100%)",2006,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,16,"ARG","Argentina","No restriction (100%)",2007,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,16,"ARG","Argentina","No restriction (100%)",2008,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,16,"ARG","Argentina","No restriction (100%)",2009,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,16,"ARG","Argentina","Minority interest (1%-49%)",2010,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,17,"ARM","Armenia","No restriction (100%)",2001,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,17,"ARM","Armenia","No restriction (100%)",2002,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,17,"ARM","Armenia","No restriction (100%)",2003,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,17,"ARM","Armenia","No restriction (100%)",2005,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,18,"SAU","Saudi Arabia","No foreign ownership allowed",2008,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,18,"SAU","Saudi Arabia","Controlling interest (51%-99%)",2012,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,18,"SAU","Saudi Arabia","Controlling interest (51%-99%)",2014,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,18,"SAU","Saudi Arabia","Controlling interest (51%-99%)",2015,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,18,"SAU","Saudi Arabia","Controlling interest (51%-99%)",2016,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,18,"SAU","Saudi Arabia","Controlling interest (51%-99%)",2017,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,18,"SAU","Saudi Arabia","Controlling interest (51%-99%)",2018,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,18,"SAU","Saudi Arabia","Controlling interest (51%-99%)",2019,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,18,"SAU","Saudi Arabia","Controlling interest (51%-99%)",2020,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,18,"SAU","Saudi Arabia","Controlling interest (51%-99%)",2021,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,18,"SAU","Saudi Arabia","Controlling interest (51%-99%)",2022,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,18,"SAU","Saudi Arabia","Controlling interest (51%-99%)",2024,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,20,"ATG","Antigua and Barbuda","No restriction (100%)",2007,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,23,"AUS","Australia","No restriction (100%)",2004,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,23,"AUS","Australia","No restriction (100%)",2005,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,23,"AUS","Australia","No restriction (100%)",2014,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,23,"AUS","Australia","No restriction (100%)",2015,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,23,"AUS","Australia","No restriction (100%)",2017,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,23,"AUS","Australia","No restriction (100%)",2018,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,23,"AUS","Australia","No restriction (100%)",2019,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,23,"AUS","Australia","No restriction (100%)",2020,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,23,"AUS","Australia","No restriction (100%)",2021,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,23,"AUS","Australia","No restriction (100%)",2024,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,24,"AUT","Austria","No restriction (100%)",2001,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,24,"AUT","Austria","No restriction (100%)",2002,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,24,"AUT","Austria","No restriction (100%)",2003,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,24,"AUT","Austria","No restriction (100%)",2004,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,24,"AUT","Austria","No restriction (100%)",2006,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,24,"AUT","Austria","No restriction (100%)",2007,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,24,"AUT","Austria","No restriction (100%)",2008,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,24,"AUT","Austria","No restriction (100%)",2009,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,24,"AUT","Austria","No restriction (100%)",2010,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,24,"AUT","Austria","No restriction (100%)",2012,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,25,"AZE","Azerbaijan","No restriction (100%)",2005,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,25,"AZE","Azerbaijan","No restriction (100%)",2006,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,27,"BRA","Brazil","No restriction (100%)",2003,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,27,"BRA","Brazil","No restriction (100%)",2008,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,27,"BRA","Brazil","No restriction (100%)",2009,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,27,"BRA","Brazil","No restriction (100%)",2010,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,27,"BRA","Brazil","Controlling interest (51%-99%)",2016,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,27,"BRA","Brazil","No restriction (100%)",2017,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,27,"BRA","Brazil","No restriction (100%)",2018,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,27,"BRA","Brazil","No restriction (100%)",2019,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,27,"BRA","Brazil","No restriction (100%)",2020,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,27,"BRA","Brazil","No restriction (100%)",2021,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,27,"BRA","Brazil","No restriction (100%)",2024,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,28,"BHS","Bahamas","No restriction (100%)",2002,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,28,"BHS","Bahamas","No restriction (100%)",2024,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,29,"BDI","Burundi","No restriction (100%)",2011,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,29,"BDI","Burundi","No restriction (100%)",2012,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,30,"BEL","Belgium","No restriction (100%)",2003,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,30,"BEL","Belgium","No restriction (100%)",2007,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,30,"BEL","Belgium","No restriction (100%)",2008,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,30,"BEL","Belgium","No restriction (100%)",2009,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,30,"BEL","Belgium","No restriction (100%)",2010,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,30,"BEL","Belgium","No restriction (100%)",2024,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,33,"BFA","Burkina Faso","No restriction (100%)",2004,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,34,"BGD","Bangladesh","No restriction (100%)",2004,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,34,"BGD","Bangladesh","No restriction (100%)",2015,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,35,"BHR","Bahrain","No restriction (100%)",2004,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,35,"BHR","Bahrain","No restriction (100%)",2009,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,35,"BHR","Bahrain","No restriction (100%)",2010,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,37,"BLR","Belarus","No restriction (100%)",2018,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,37,"BLR","Belarus","No restriction (100%)",2019,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,40,"BWA","Botswana","No restriction (100%)",2000,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,40,"BWA","Botswana","No restriction (100%)",2001,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,40,"BWA","Botswana","No restriction (100%)",2003,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,40,"BWA","Botswana","No restriction (100%)",2024,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,41,"BRB","Barbados","Controlling interest (51%-99%)",2007,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,43,"BRN","Brunei Darussalam","Minority interest (1%-49%)",2004,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,43,"BRN","Brunei Darussalam","Minority interest (1%-49%)",2018,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,43,"BRN","Brunei Darussalam","Minority interest (1%-49%)",2019,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,43,"BRN","Brunei Darussalam","Minority interest (1%-49%)",2022,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,44,"BTN","Bhutan","Controlling interest (51%-99%)",2003,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,47,"CAN","Canada","Minority interest (1%-49%)",2000,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,47,"CAN","Canada","Minority interest (1%-49%)",2001,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,47,"CAN","Canada","Minority interest (1%-49%)",2002,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,47,"CAN","Canada","Minority interest (1%-49%)",2008,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,47,"CAN","Canada","Minority interest (1%-49%)",2009,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,47,"CAN","Canada","Minority interest (1%-49%)",2010,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,47,"CAN","Canada","Minority interest (1%-49%)",2011,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,47,"CAN","Canada","Minority interest (1%-49%)",2012,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,47,"CAN","Canada","Minority interest (1%-49%)",2013,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,47,"CAN","Canada","Minority interest (1%-49%)",2014,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,47,"CAN","Canada","Minority interest (1%-49%)",2015,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,47,"CAN","Canada","Minority interest (1%-49%)",2016,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,47,"CAN","Canada","Minority interest (1%-49%)",2017,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,47,"CAN","Canada","Minority interest (1%-49%)",2018,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,47,"CAN","Canada","Minority interest (1%-49%)",2019,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,47,"CAN","Canada","Minority interest (1%-49%)",2020,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,47,"CAN","Canada","Minority interest (1%-49%)",2021,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,47,"CAN","Canada","Minority interest (1%-49%)",2022,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,47,"CAN","Canada","Minority interest (1%-49%)",2024,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,48,"KHM","Cambodia","No restriction (100%)",2001,"","","",,,
12979,"trPS_SBO","Allowed foreign ownership in spectrum-based operators",,,48,"KHM","Cambodia","No restriction (100%)",2009,"","","",,,
